,RNAseq_PC1,RNAseq_PC2,RNAseq_PC3,RNAseq_PC4,RNAseq_PC5
TCGA.D8.A1XU,12.032387680655965,1.6252648420382316,-0.4724065359073787,-9.686087177003602,2.625019956372517
TCGA.D8.A1XV,23.148615334333222,-22.956868474103317,-12.675231597298056,6.069476555994642,5.790304051683766
TCGA.D8.A1XY,8.508293096797486,-4.768155692088541,1.9802560404900496,-11.41482374027146,4.938473333251891
TCGA.D8.A1XZ,4.730966683934891,-13.126237334079601,11.483212225901068,5.352048448360659,3.6138367562029505
TCGA.D8.A1Y0,5.066510158491569,11.027296386553648,5.353269022697892,3.5458759264739683,8.31741856690048
TCGA.D8.A1Y1,13.69380132043923,-13.201362392726653,7.000110780793792,-7.868535166821282,1.4932993366859164
TCGA.D8.A1Y2,-0.15206763813263507,-0.37735173960140034,13.759448670971889,4.906201892666411,0.8664663084894016
TCGA.D8.A1Y3,-3.15690202753883,-18.890222196396667,12.893786716251354,10.56207502740061,-13.133251652623148
TCGA.D8.A27E,21.04792349140618,-15.005700440068617,-7.929073604827977,12.68671314360673,7.378364743144071
TCGA.D8.A27F,-36.45622501054954,-5.814768868342058,-13.65560277417278,-9.873078244774627,7.749471167903808
TCGA.D8.A27G,8.101682515260721,4.6438701544388685,10.114202780122818,2.5386934077022265,3.9717385805627012
TCGA.D8.A27H,-30.48630572559028,-4.598691259013202,-14.94456275965338,-11.491683541091911,11.816654728023638
TCGA.D8.A27I,0.2876808327588244,25.529790129918975,-3.6577987410690267,-0.5149916331754711,6.7511462660415535
TCGA.D8.A27K,5.582224509494717,12.631215082342392,1.143781391583534,-7.334859296367736,-0.42186713240368107
TCGA.D8.A27L,5.086978969738077,18.44472098250242,1.1825860260096837,-8.28203758130353,5.239912921220493
TCGA.D8.A27M,-35.713844531665565,7.1271477278164905,-0.2585268635662231,1.5705267354046126,12.67624005835114
TCGA.D8.A27N,0.5408429368876125,-3.7629193234496747,11.694676011387084,-5.2252832855412805,1.8722585496214132
TCGA.D8.A27P,9.957955806002014,7.0956333902984134,-9.896318159857914,-16.4113720869913,0.02772140148572055
TCGA.D8.A27R,0.26957698901001004,1.0596181278689674,1.8962026433524997,12.546975181598684,-1.2712488086097324
TCGA.D8.A27T,10.564736625012364,11.163885446695936,7.443039378753705,1.1403851985832194,4.048108529108338
TCGA.D8.A27V,3.446783889363125,11.504294774635643,-3.7280751698556767,-11.802128724321857,1.9295800799962375
TCGA.D8.A27W,7.079198385929058,-6.522846271444629,3.599718716397199,14.27711532353088,13.081291706315842
TCGA.D8.A3Z5,4.6700985513616535,21.024208430307283,-18.587312843654388,-1.7808140648041593,-9.957785015171975
TCGA.D8.A3Z6,13.198877596486964,5.3969250616999505,-4.9957811017725975,-10.795081384324737,-8.957172212032775
TCGA.D8.A4Z1,1.3928028289781618,24.980156976556923,-12.652927596322462,-4.391552041971014,0.712509014375409
TCGA.E2.A14N,-35.691309220449405,-10.70301784352748,-3.2638159238364164,3.0692143453623006,2.6031645568567674
TCGA.E2.A14U,4.205787610150116,18.273574362436815,-22.226676144558557,-4.8721614469021945,-6.5010092615216575
TCGA.E2.A15I,10.231619289223467,14.24495250752523,2.319668771175028,-4.319196352950299,1.9854486936510423
TCGA.E2.A15K,9.368334306083035,3.3677622650086985,12.68092065823938,5.3905041997402625,-12.132559363110357
TCGA.E2.A1AZ,-28.966008548316456,0.18226683815872405,0.8509961020075104,2.502100859501839,10.09229997275121
TCGA.E2.A1B0,-19.79553920893222,-3.278782376972618,10.252812871003172,-9.714211110013496,0.31651178219911685
TCGA.E2.A1B1,-7.367558518865973,20.638889709208815,3.250438513566159,-5.28357004017725,11.51058950874189
TCGA.E2.A1B4,16.289917429951764,-1.215537507333736,-9.445154402610743,-10.985654877032019,-10.545399323993525
TCGA.E2.A1B5,-4.955033880495788,18.850195103621918,8.53020492982435,14.218481860118086,-1.7388784010384042
TCGA.E2.A1B6,-37.46895632069886,9.678294393760302,-3.691378186303407,16.37298191446829,-7.793715674230551
TCGA.E2.A1BC,10.438050564395642,8.435026393970597,0.9025899068590293,-10.306278818692947,5.217353517895489
TCGA.E2.A1BD,13.420135148408235,2.3720259519138525,-5.956059781698273,-10.119611102847623,-10.338033418412381
TCGA.E2.A1IE,20.524508485099727,-8.17577481021347,-11.834235003766246,6.165164581118516,7.619324086200603
TCGA.E2.A1IF,2.38840945688878,16.356682689266954,-7.703146692296271,-6.452913906666878,-12.540081287499948
TCGA.E2.A1IG,8.731655356192405,-9.235579698867902,-7.662767397077523,-1.952966657548768,7.087801304301119
TCGA.E2.A1IH,0.8803723164853914,10.901557092422498,12.517559782019516,6.994198180809744,6.54236962651827
TCGA.E2.A1II,-32.539132547502135,-12.160994426494076,7.468466010522663,14.434357261727932,4.562352421908074
TCGA.E2.A1IJ,1.8508876808916148,18.740503837565278,0.23254335542753996,-9.490262414222837,-0.8854641722383394
TCGA.E2.A1IK,10.186070207348687,1.7236463404422382,-11.439953015768939,16.38958981723803,2.668105104879184
TCGA.E2.A1IL,12.55703381414875,8.662524261796047,-5.34721934441071,-10.181020059143503,-4.261964465650019
TCGA.E2.A1IN,12.2671397548688,-5.70936072381372,0.43169961354743724,-13.939928668567612,2.772953174450741
TCGA.E2.A1IO,3.1770629851494205,16.953616357836633,-0.2623583660703241,-2.500199608482288,9.312635809743185
TCGA.E2.A1IU,12.108030070822293,8.848757789386816,-4.483585268990912,-2.7105504120869215,-3.428443612715523
TCGA.E2.A1L6,11.452708092957916,16.69085067085849,-10.009567936366576,-7.481457101815442,1.782212803442221
TCGA.E2.A1L7,0.1342177222720229,3.7029523373610895,2.676236707906377,13.205739506766072,10.83583524116178
TCGA.E2.A1L8,12.510437432960913,3.0762901852488573,2.9511224702854775,-3.8284902643336918,-3.353994895308257
TCGA.E2.A1L9,6.985144656586321,0.008469423773920452,3.771968297130871,-9.949686966512035,-0.8594382846750657
TCGA.E2.A1LA,2.4848220226996656,3.6518315264718977,5.937483066648714,11.572264363914531,-5.316454635649492
TCGA.E2.A1LB,0.7635635447294039,-14.124443645614031,17.423879198268445,-15.340196591761297,-6.307569680156797
TCGA.E2.A1LE,-11.684631148252288,2.862199260814023,13.982355005961148,-1.2353925739520837,-6.089840669711822
TCGA.E2.A1LG,-32.6184204129976,-11.069876727664578,-6.567593201007309,-5.416221440151239,-1.6411869508295838
TCGA.E2.A1LH,-40.594518597731735,6.7330024010922696,-4.86872154376008,12.143999830461308,-6.145095532715028
TCGA.E2.A1LI,-39.07143800529896,-10.216327558876475,-7.698848318453566,4.382329821283641,-2.6993348785075675
TCGA.E2.A1LK,-37.68575368206793,-27.36251305560003,-19.05135894554911,-2.029821712679457,-10.218335697150756
TCGA.E2.A1LL,-22.766595629982362,-7.7565851468662865,-5.99534134020105,-11.626626606968852,3.218278759987277
TCGA.E2.A1LS,-30.344587518414546,-10.322223931305063,-18.80217927104177,-11.183876175078936,-1.2825381642677647
TCGA.E2.A2P5,6.062825565269532,-1.2468624797391785,4.220388154832306,-4.810272372090617,-8.228977003090229
TCGA.E2.A2P6,15.996258390293484,1.3480071528962136,-5.04712946157211,1.085591691829822,-16.837652532332566
TCGA.E2.A3DX,2.2111540404173957,25.735833672059957,5.097434598763885,0.3277542270524141,3.680561800821507
TCGA.E2.A56Z,15.601916406826629,-12.711069860748902,-6.160377373320529,17.415947537960513,-1.6779898354165537
TCGA.E2.A570,12.105581817071728,1.722115922248406,-5.7912266967871675,-11.119495956289722,-8.922434207717034
TCGA.E2.A573,-42.20010581843579,-1.8942840759955397,-4.138228001905224,4.419809615974829,-8.586262063362426
TCGA.E2.A574,-33.565133484071104,-20.526710678113773,-21.746622606185483,-7.889400423903801,-8.499033190229543
TCGA.E9.A1N3,22.68343310346658,-10.454962553053575,-13.673658038134555,12.977218863232823,8.19724525072177
TCGA.E9.A1N4,6.26155673023275,3.46950188300961,7.285982228392664,1.5731631941387576,4.62991370385327
TCGA.E9.A1N5,13.737365248821629,4.078423976460214,6.3817489423098435,4.47127978416441,2.873434565461303
TCGA.E9.A1N6,1.067490600537859,-11.898039028809029,10.53140852350358,-13.770768357086896,1.9295439284679023
TCGA.E9.A1N8,-31.742135680411383,-14.740310909462448,-20.791321964182536,-5.871154286315382,4.840913610383302
TCGA.E9.A1N9,-6.333876587586774,3.5123898144196524,0.7655136832966898,-1.324366966337986,7.395114646290121
TCGA.E9.A1NA,2.4344692245255795,-16.473327465650442,9.102062870279982,-3.1548701003671664,4.809017923599217
TCGA.E9.A1ND,-35.93805571023321,-8.051875817212217,10.289326383049948,-2.203566182307521,-5.59388161731324
TCGA.E9.A1NE,-3.691369428838167,18.25988558417228,5.040216696425888,9.621690988890519,8.312423171679262
TCGA.E9.A1NF,4.721628581334456,-5.547090877852807,12.105007637419218,-11.11381479293689,-3.646827541813183
TCGA.E9.A1NG,1.409823467827504,-6.543729161226146,9.265627808865975,-16.75311881218273,2.1074360093887816
TCGA.E9.A1NH,11.121641092929963,4.278083721153857,1.203695832554455,-14.682822835314072,-2.1781242142588866
TCGA.E9.A1NI,15.492181696792795,-7.4745265225452755,3.157079341480955,-8.870845913209056,-8.04875844838067
TCGA.E9.A1QZ,0.031152309568822614,21.85085070713021,-2.696810047585723,12.333842411270643,3.4119672094639575
TCGA.E9.A1R0,11.828292638016107,18.921739031647757,-4.7243751407144865,6.339938692540555,3.591156548203746
TCGA.E9.A1R2,3.7067550205608244,3.3916342893536204,-3.3431640232273825,8.761560896441368,1.7006046665045238
TCGA.E9.A1R3,5.097780998177278,0.2350046329779102,1.637837199436758,-11.783475740008905,-1.392109021276268
TCGA.E9.A1R4,4.7907100327259045,0.12116530633107524,9.678936011104463,6.440416469264646,-3.248724970565272
TCGA.E9.A1R5,13.57530296448935,-10.320956806007912,5.207380829577275,-6.053534893261532,1.4716929518940458
TCGA.E9.A1R6,20.508210553123913,-19.86994383877321,-2.291998578018592,5.180151854240729,2.183021041308662
TCGA.E9.A1R7,12.012636806171104,-12.51782842036424,-0.3615096712974853,0.6196130547740415,2.7148123561508863
TCGA.E9.A1RB,2.3665261967180475,-9.633376447357957,0.21643000983664773,-7.637660559329518,-1.1109524669689907
TCGA.E9.A1RC,12.342560594914456,-14.17173223458145,-2.940079358214322,-15.456918727849144,-4.715515250215024
TCGA.E9.A1RD,20.88564676342613,-5.60834555511058,0.7019585650106194,-11.145177128092687,-2.7102851816618925
TCGA.E9.A1RE,14.783714283648173,-11.578959594500557,6.181361248342401,9.536410269798889,8.821279633836726
TCGA.E9.A1RF,0.6366197935786917,-5.185160471188845,12.610856147900652,1.5979424523453691,1.9696920630835855
TCGA.E9.A1RH,-15.245295540075446,-17.655116044647226,12.588186120975188,-13.774840397597544,-1.5414185118990986
TCGA.E9.A1RI,10.863822989342529,3.245900249183187,0.4884095369882714,-8.416395693504315,11.71404556369773
TCGA.E9.A226,9.402155787595037,-12.474859330689604,5.654341126707746,-18.105866405177927,5.1305979178002525
TCGA.E9.A227,8.84532915292792,11.572049137833979,1.911259403914857,3.2945755145327715,0.18889968752704556
TCGA.E9.A228,15.290123410847421,-20.027646219181353,-2.2531031262561325,10.913539999619422,10.994014436664145
TCGA.E9.A229,8.528871656266404,5.668342744470292,2.7570568731226506,-6.248304255477071,7.834169004766323
TCGA.E9.A22A,-0.8535571085074141,-2.3406304651056677,12.74348540311027,1.7461532473311607,2.491268696756225
TCGA.E9.A22B,7.171140895840451,-1.988917315076844,-1.8676446017029253,4.8473432689772045,10.44519222828666
TCGA.E9.A22D,6.460979092210012,-2.67396335045821,18.92395955885271,17.91577702786687,0.459771613876556
TCGA.E9.A22E,6.261908844438398,-1.5018758474185854,13.1827693092641,-5.96298516602873,1.4993148695516225
TCGA.E9.A22G,-40.27035673094486,-16.792410583607015,-11.085420680409442,-1.4351855068114359,3.9491661015837667
TCGA.E9.A22H,18.407222564733708,-2.97920489093837,4.646008290407284,-0.7646749648930811,-3.671130338982389
TCGA.E9.A243,-30.339233019114836,5.202303265755375,13.153539877424139,2.279449578923321,6.383795498186354
TCGA.E9.A244,-32.832585145593775,-7.557392055864409,-11.852404740450574,-6.593822164125376,6.013413261807392
TCGA.E9.A245,15.672590884102352,-2.1877604097583325,-18.18908646606175,10.791033072737777,12.492872349212538
TCGA.E9.A247,6.788407968439323,-5.766866058680804,-8.019779552832526,1.0263931641486905,0.23380286751223062
TCGA.E9.A248,-22.780554692879246,2.1063545201528657,17.077501151090477,3.6791445283320825,1.1819619027235155
TCGA.E9.A249,14.383707608166489,-8.25746156792467,2.2684526149381994,-3.4104193247102397,-8.60729528761646
TCGA.E9.A24A,15.006702093380493,-9.808801778898609,4.3876301010623795,-9.887319460015519,-1.1495739484878325
TCGA.E9.A295,2.556840588009761,9.294932235820177,-3.7267654972996116,-0.10701141661374736,2.595615608889422
TCGA.E9.A2JS,8.185026492575386,-12.84223271397839,0.8264810455522689,5.738733070097589,8.23436467158027
TCGA.E9.A2JT,-7.566674689479392,20.487501279685127,14.726171654584654,20.136452319257472,0.6745066996752747
TCGA.E9.A3Q9,18.56400815262655,1.8304808509242492,-8.04563990454891,17.19991371653672,-0.15913251924077015
TCGA.E9.A3QA,-38.12535039734186,0.04277080371074551,-0.5155993234940561,13.125559490378626,-4.197746062979823
TCGA.E9.A3X8,0.1487609750171971,20.144997596526665,-6.92076490915106,5.501003760828903,-20.1739951195536
TCGA.E9.A54X,23.222007744104598,-25.753568146710936,-17.42623617201805,3.412116828294274,-5.660780640454847
TCGA.E9.A5UO,22.773483544766357,-35.638061799201836,-9.863308430007702,13.210070518283073,-4.361111493750116
TCGA.E9.A5UP,12.69173830752434,-26.041331902582726,-3.395201783155232,5.825435195960296,-20.3555269864289
TCGA.EW.A1IW,0.2976098669407794,15.780431668074828,-1.6556181453455208,-4.940497681384402,1.8480499435768736
TCGA.EW.A1IX,12.533321920683012,11.622699076036804,-1.7183306212376912,-8.349853015655254,6.965400488760089
TCGA.EW.A1IY,0.8638329057580565,7.044954996867692,10.539718931545707,-5.852036530776143,6.032835160120428
TCGA.EW.A1J1,18.39345595935001,-10.356664540591819,1.9212887204655973,16.584554191358098,6.289769322965184
TCGA.EW.A1J2,5.595740612423327,19.05937650149994,-5.023051518244718,-9.72360633144634,5.084236722757708
TCGA.EW.A1J3,14.016236597893903,5.37639924992337,-3.5486212510816344,-9.331844838351742,-0.8719536027653495
TCGA.EW.A1J6,4.494640202327935,-3.383197859441549,-0.49159681384088544,18.12261866653791,-6.397702662878123
TCGA.EW.A1OV,-13.60323981522772,5.492087097348591,18.317492629958423,12.138999036696218,-3.486328436894824
TCGA.EW.A1OW,-37.01799520289019,-5.484995648507983,-13.306238414750135,-6.516352447412592,8.226404921112525
TCGA.EW.A1OX,21.96585426530046,-35.47973359693964,-10.405747745033926,12.435053201301018,7.240705173669797
TCGA.EW.A1OY,6.833019535686475,-6.682085023515694,-0.9947617562151674,3.3148283525003164,-2.4648418243580767
TCGA.EW.A1OZ,5.378270897297927,-8.039903535077235,12.433973679749306,1.0525826019036653,-0.0012201512364475918
TCGA.EW.A1P0,13.264701625517539,-12.777660693731901,3.0761825425602964,10.636175317256484,2.2044670375563777
TCGA.EW.A1P3,12.39986257586635,9.352014731315423,-7.129304692138051,0.40089270647432457,-8.695354024937531
TCGA.EW.A1P4,-35.474983957601985,-5.7184373450348,1.025294844235869,-0.5652577038152073,8.381435373715858
TCGA.EW.A1P5,12.93090480322646,-8.294211956437616,2.5821426813883184,-0.005428148045533889,0.8236508103021697
TCGA.EW.A1P6,11.888204460676937,-1.1366468070674713,0.4822314280677091,-5.830624865877112,-4.098326020214473
TCGA.EW.A1P8,-32.6138779199379,-5.1500064553421065,-8.558288049318914,-0.6148631346785041,-2.9209720815395293
TCGA.EW.A1PA,4.714393584462097,5.433637506191778,-2.3094519715444393,9.460440168100854,6.203352358349705
TCGA.EW.A1PB,-36.42865505554699,-15.758553549789566,6.2901844914938465,11.166927485671051,-12.121275698735735
TCGA.EW.A1PC,-1.8333005096113086,-14.958621044918727,0.65477923855935,-6.139324290175765,-8.25070636900571
TCGA.EW.A1PD,7.571815090903845,1.037303891605784,-3.9173756415855343,-2.3640405661894754,10.623396487086758
TCGA.EW.A1PE,9.536469546408687,6.108859692031365,8.775710657929231,-2.9404096946481464,-5.746469745917554
TCGA.EW.A1PF,4.739589268650975,10.018159011371019,1.567406338027462,-1.4615909270604601,6.596879497630289
TCGA.EW.A1PH,-39.65152145817506,-4.730651754866132,-10.864836970011947,-2.854999309033353,1.0762926602095488
TCGA.EW.A2FR,-7.70038648910506,-2.3062970485859955,10.173517455924175,-10.711142202240733,1.6944452398220682
TCGA.EW.A2FS,-0.0010547883290978651,11.552393899899167,-6.776879800530466,12.251321886812681,-0.8301074699710345
TCGA.EW.A2FV,-5.475317356712476,10.340354634449904,3.045720574313667,1.7518246775071595,4.729406278775832
TCGA.EW.A2FW,17.385666186520965,-16.15529791293814,-2.7033644699719663,11.721937331447318,1.6897768473750074
TCGA.EW.A3E8,6.698161494991253,21.188496034984585,3.775820179953606,11.1507664356666,-4.725322927578926
TCGA.EW.A3U0,-35.87638474213706,13.117796136280854,-1.9656643937569402,12.486203261749466,6.3646565981825125
TCGA.EW.A423,10.221328075580429,-4.476464789593505,-1.2234005275915198,4.757822125836205,-20.86930673520221
TCGA.EW.A424,9.830746332903637,8.499586177935594,-15.662967953314693,-5.384625776189904,-8.519929408536818
TCGA.GI.A2C8,9.732885346741543,-0.024094795906385476,6.52026577918616,-4.454124748279235,5.491577636392265
TCGA.GI.A2C9,-33.40285406678725,-5.637741922450645,-16.888255993853925,-10.428616755252834,3.992002434841315
TCGA.GM.A2D9,10.890647110246178,6.744578640183189,-0.2422559636405983,-3.084893529132493,-12.545396883481548
TCGA.GM.A2DA,2.809560153953196,18.124289554368563,4.490332277370119,4.9842069240363225,-3.6146945075528074
TCGA.GM.A2DB,-20.573787755714847,1.1269064981954136,12.264372531293253,-1.3458932122515723,-16.74344968944032
TCGA.GM.A2DC,14.398186905406288,-10.31566215281926,-5.509379996563692,15.736119490465365,-3.7739344650734807
TCGA.GM.A2DF,-36.904388298648016,1.1311235458023843,-4.338035958183959,10.485147603399522,-7.569670803747815
TCGA.GM.A2DH,-11.235833179602736,2.3648300846113517,12.085662835220319,7.472386246563714,1.8342590353117798
TCGA.GM.A2DI,-0.7081758019754089,20.42766917193299,6.663092502344627,8.360394892310294,4.452045126980911
TCGA.GM.A2DK,4.153117943646072,13.563403395588171,-8.209845923811807,11.288844798471784,-0.3283750413102487
TCGA.GM.A2DL,5.633540831116625,0.4671933130973109,5.726004967847478,-4.197620138238738,-2.085422495446458
TCGA.GM.A2DM,15.770265226837573,-18.91788154327889,-5.891398442496695,3.566183550391869,-0.3870099058837489
TCGA.GM.A2DN,-2.6450924237304867,13.346832133567588,3.863069661383807,-2.8484572367813894,-6.813297402259042
TCGA.GM.A2DO,-1.766494486030963,6.765144241374814,12.428437631815465,26.54072649209952,-6.214002370881946
TCGA.GM.A3NW,10.636005117917234,9.292792616358748,-8.701565808335667,7.3845207575908836,-3.715291586309412
TCGA.GM.A3NY,7.460602326132352,13.958936633421521,-9.450108458356558,-2.9262116760945105,-17.08330661042917
TCGA.GM.A3XG,-1.503670495362307,18.20676963394564,-24.766367037631177,-5.291393388838529,-6.5475496189243145
TCGA.GM.A3XL,-34.006801038035434,-10.796286287150904,-0.5124328883460473,10.21606119396352,-14.720579710694443
TCGA.GM.A3XN,1.98840762079952,22.723885159532635,-7.51873556956099,2.171000917494089,-4.29234435124607
TCGA.GM.A4E0,-0.6439506117690867,23.925564494367208,-7.235263745929163,4.906493554181587,-7.806798608265308
TCGA.JL.A3YW,-19.533893660308102,2.3032453273516498,13.384356774529628,-7.383119689767545,-8.26015404243879
TCGA.JL.A3YX,8.682470361877874,4.436560260899926,-6.280561143802339,-5.777558548583092,-9.885892527039097
TCGA.LL.A440,-2.235792626677845,26.21248895901773,-9.82347320961759,0.16851085427414797,3.663471074877671
TCGA.LL.A442,23.193634439260865,-25.74424416995932,-7.021008123752334,6.933607294273041,-11.336438339850265
TCGA.LL.A50Y,15.280366567902856,0.6013802716493075,0.923542577494008,3.2210475505411287,-23.26373021976334
TCGA.LL.A5YL,-3.639289823476695,10.564261333237678,-1.9160583713642316,-1.6900953969401606,-21.059766888203487
TCGA.LL.A5YM,9.9092534867908,-11.913283716109976,-5.822943636487594,20.040257917682894,-13.840633278023041
TCGA.LL.A5YN,-2.0533004245030537,16.994699360984594,5.055753915322992,12.261316127996745,-21.755629211123626
TCGA.LL.A5YO,-25.019247431047127,9.643440534842583,15.822491004299303,8.5702491010284,-12.082628063003584
TCGA.LL.A5YP,-31.908790091538858,0.8172423370571401,-10.731271999363988,-2.1586671660451824,3.391467416142145
TCGA.LQ.A4E4,12.148998477755288,0.19269353098457556,-4.375725705438367,-3.4192592697365876,-10.546844270363588
TCGA.OL.A66H,11.40440068571904,-5.979104383967553,0.5413210523175839,15.729443834156728,-5.22399488125551
TCGA.OL.A66I,-35.48294140183236,2.2542814096220223,-1.8253862661523519,12.641058006856033,0.14851765670782335
TCGA.OL.A66J,7.405353722309335,9.732376072994292,-7.535838852307455,6.6241979700374225,-0.8267038723194892
TCGA.OL.A66K,15.392975113657169,5.6313471517278995,-11.400175202303977,-3.8783319497398634,-5.77855108712455
